id,time,value
5,2023:08:01 06:39:39,110.9
6,2023:08:01 06:39:39,344.6
7,2023:08:01 06:39:39,55.3
8,2023:08:01 06:39:39,284.2
9,2023:08:01 06:39:39,24.4
10,2023:08:01 06:39:39,79.1
1,2023:08:01 06:54:39,105.4
2,2023:08:01 06:54:39,121.5
3,2023:08:01 06:54:39,77.5
4,2023:08:01 06:54:39,138.3
5,2023:08:01 06:54:39,310.0
6,2023:08:01 06:54:39,78.3
7,2023:08:01 06:54:39,92.2
8,2023:08:01 06:54:39,102.2
9,2023:08:01 06:54:39,361.0
10,2023:08:01 06:54:39,57.9
1,2023:08:01 07:09:39,73.7
2,2023:08:01 07:09:39,131.3
3,2023:08:01 07:09:39,93.9
4,2023:08:01 07:09:39,202.3
5,2023:08:01 07:09:39,84.6
6,2023:08:01 07:09:39,128.1
7,2023:08:01 07:09:39,77.4
8,2023:08:01 07:09:39,14.9
9,2023:08:01 07:09:39,58.2
10,2023:08:01 07:09:39,145.5
1,2023:08:01 07:24:39,61.6
2,2023:08:01 07:24:39,35.1
3,2023:08:01 07:24:39,21.6
4,2023:08:01 07:24:39,18.0
5,2023:08:01 07:24:39,118.7
6,2023:08:01 07:24:39,130.3
7,2023:08:01 07:24:39,226.4
8,2023:08:01 07:24:39,140.5
9,2023:08:01 07:24:39,114.1
10,2023:08:01 07:24:39,348.0
1,2023:08:01 07:39:39,143.0
2,2023:08:01 07:39:39,103.2
3,2023:08:01 07:39:39,77.4
4,2023:08:01 07:39:39,67.1
5,2023:08:01 07:39:39,62.9
6,2023:08:01 07:39:39,64.3
7,2023:08:01 07:39:39,10.9
8,2023:08:01 07:39:39,340.2
9,2023:08:01 07:39:39,116.4
10,2023:08:01 07:39:39,197.5
1,2023:08:01 07:54:39,117.2
2,2023:08:01 07:54:39,26.6
3,2023:08:01 07:54:39,96.5
4,2023:08:01 07:54:39,65.4
5,2023:08:01 07:54:39,147.6
6,2023:08:01 07:54:39,87.1
7,2023:08:01 07:54:39,55.6
8,2023:08:01 07:54:39,329.5
9,2023:08:01 07:54:39,94.8
10,2023:08:01 07:54:39,91.4
1,2023:08:01 08:09:39,262.1
2,2023:08:01 08:09:39,134.9
3,2023:08:01 08:09:39,89.8
4,2023:08:01 08:09:39,27.8
5,2023:08:01 08:09:39,147.0
6,2023:08:01 08:09:39,139.4
7,2023:08:01 08:09:39,133.4
8,2023:08:01 08:09:39,31.8
9,2023:08:01 08:09:39,128.1
10,2023:08:01 08:09:39,114.9
1,2023:08:01 08:24:39,83.7
2,2023:08:01 08:24:39,130.9
3,2023:08:01 08:24:39,129.3
4,2023:08:01 08:24:39,67.1
5,2023:08:01 08:24:39,99.5
6,2023:08:01 08:24:39,106.4
7,2023:08:01 08:24:39,69.6
8,2023:08:01 08:24:39,388.7
9,2023:08:01 08:24:39,56.8
10,2023:08:01 08:24:39,62.4
1,2023:08:01 08:39:39,12.1
2,2023:08:01 08:39:39,115.3
3,2023:08:01 08:39:39,113.9
4,2023:08:01 08:39:39,23.5
5,2023:08:01 08:39:39,36.3
6,2023:08:01 08:39:39,285.2
7,2023:08:01 08:39:39,215.4
8,2023:08:01 08:39:39,92.6
9,2023:08:01 08:39:39,265.4
10,2023:08:01 08:39:39,131.7
1,2023:08:01 08:54:39,32.3
2,2023:08:01 08:54:39,118.9
3,2023:08:01 08:54:39,489.8
4,2023:08:01 08:54:39,100.5
5,2023:08:01 08:54:39,132.6
6,2023:08:01 08:54:39,139.4
7,2023:08:01 08:54:39,14.6
8,2023:08:01 08:54:39,110.1
9,2023:08:01 08:54:39,427.1
10,2023:08:01 08:54:39,107.3
1,2023:08:01 09:09:39,94.7
2,2023:08:01 09:09:39,31.8
3,2023:08:01 09:09:39,135.6
4,2023:08:01 09:09:39,61.1
5,2023:08:01 09:09:39,192.9
6,2023:08:01 09:09:39,264.6
7,2023:08:01 09:09:39,39.0
8,2023:08:01 09:09:39,77.4
9,2023:08:01 09:09:39,146.9
10,2023:08:01 09:09:39,76.7
1,2023:08:01 09:24:39,134.8
2,2023:08:01 09:24:39,69.3
3,2023:08:01 09:24:39,96.0
4,2023:08:01 09:24:39,43.6
5,2023:08:01 09:24:39,86.6
6,2023:08:01 09:24:39,311.8
7,2023:08:01 09:24:39,92.6
8,2023:08:01 09:24:39,118.7
9,2023:08:01 09:24:39,167.7
10,2023:08:01 09:24:39,73.3
1,2023:08:01 09:39:39,88.9
2,2023:08:01 09:39:39,496.0
3,2023:08:01 09:39:39,118.9
4,2023:08:01 09:39:39,72.3
5,2023:08:01 09:39:39,276.8
6,2023:08:01 09:39:39,99.2
7,2023:08:01 09:39:39,28.8
8,2023:08:01 09:39:39,159.6
9,2023:08:01 09:39:39,143.2
10,2023:08:01 09:39:39,49.2
1,2023:08:01 09:54:39,80.8
2,2023:08:01 09:54:39,528.2
3,2023:08:01 09:54:39,115.2
4,2023:08:01 09:54:39,141.4
5,2023:08:01 09:54:39,236.1
6,2023:08:01 09:54:39,57.1
7,2023:08:01 09:54:39,71.7
8,2023:08:01 09:54:39,71.0
9,2023:08:01 09:54:39,117.2
10,2023:08:01 09:54:39,336.3
1,2023:08:01 10:09:39,60.2
2,2023:08:01 10:09:39,56.1
3,2023:08:01 10:09:39,233.5
4,2023:08:01 10:09:39,119.8
5,2023:08:01 10:09:39,66.8
6,2023:08:01 10:09:39,98.4
7,2023:08:01 10:09:39,56.2
8,2023:08:01 10:09:39,227.0
9,2023:08:01 10:09:39,58.4
10,2023:08:01 10:09:39,135.7
1,2023:08:01 10:24:39,154.2
2,2023:08:01 10:24:39,23.5
3,2023:08:01 10:24:39,213.3
4,2023:08:01 10:24:39,128.7
5,2023:08:01 10:24:39,109.0
6,2023:08:01 10:24:39,58.0
7,2023:08:01 10:24:39,55.7
8,2023:08:01 10:24:39,306.6
9,2023:08:01 10:24:39,93.6
10,2023:08:01 10:24:39,393.3
1,2023:08:01 10:39:39,79.9
2,2023:08:01 10:39:39,62.5
3,2023:08:01 10:39:39,21.3
4,2023:08:01 10:39:39,114.0
5,2023:08:01 10:39:39,127.7
6,2023:08:01 10:39:39,108.2
7,2023:08:01 10:39:39,91.2
8,2023:08:01 10:39:39,59.9
9,2023:08:01 10:39:39,139.9
10,2023:08:01 10:39:39,258.7
1,2023:08:01 10:54:39,532.8
2,2023:08:01 10:54:39,19.9
3,2023:08:01 10:54:39,64.1
4,2023:08:01 10:54:39,113.9
5,2023:08:01 10:54:39,62.2
6,2023:08:01 10:54:39,125.2
7,2023:08:01 10:54:39,103.1
8,2023:08:01 10:54:39,119.1
9,2023:08:01 10:54:39,29.5
10,2023:08:01 10:54:39,215.6
1,2023:08:01 11:09:39,101.4
2,2023:08:01 11:09:39,12.3
3,2023:08:01 11:09:39,134.6
4,2023:08:01 11:09:39,94.4
5,2023:08:01 11:09:39,133.3
6,2023:08:01 11:09:39,21.3
7,2023:08:01 11:09:39,68.9
8,2023:08:01 11:09:39,20.8
9,2023:08:01 11:09:39,75.9
10,2023:08:01 11:09:39,131.4
1,2023:08:01 11:24:39,231.0
2,2023:08:01 11:24:39,58.5
3,2023:08:01 11:24:39,144.8
4,2023:08:01 11:24:39,149.7
5,2023:08:01 11:24:39,70.6
6,2023:08:01 11:24:39,66.2
7,2023:08:01 11:24:39,16.0
8,2023:08:01 11:24:39,103.3
9,2023:08:01 11:24:39,68.0
10,2023:08:01 11:24:39,7.0
1,2023:08:01 11:39:39,72.0
2,2023:08:01 11:39:39,95.8
3,2023:08:01 11:39:39,69.3
4,2023:08:01 11:39:39,96.1
5,2023:08:01 11:39:39,200.3
6,2023:08:01 11:39:39,82.9
7,2023:08:01 11:39:39,138.7
8,2023:08:01 11:39:39,115.8
9,2023:08:01 11:39:39,55.5
10,2023:08:01 11:39:39,101.9
1,2023:08:01 11:54:39,374.8
2,2023:08:01 11:54:39,440.2
3,2023:08:01 11:54:39,141.9
4,2023:08:01 11:54:39,224.6
5,2023:08:01 11:54:39,127.8
6,2023:08:01 11:54:39,87.9
7,2023:08:01 11:54:39,12.5
8,2023:08:01 11:54:39,96.3
9,2023:08:01 11:54:39,19.4
10,2023:08:01 11:54:39,118.0
1,2023:08:01 12:09:39,139.3
2,2023:08:01 12:09:39,92.8
3,2023:08:01 12:09:39,68.2
4,2023:08:01 12:09:39,33.1
5,2023:08:01 12:09:39,148.2
6,2023:08:01 12:09:39,98.4
7,2023:08:01 12:09:39,139.6
8,2023:08:01 12:09:39,286.5
9,2023:08:01 12:09:39,99.5
10,2023:08:01 12:09:39,23.3
1,2023:08:01 12:24:39,65.2
2,2023:08:01 12:24:39,163.8
3,2023:08:01 12:24:39,381.9
4,2023:08:01 12:24:39,73.8
5,2023:08:01 12:24:39,527.3
6,2023:08:01 12:24:39,129.0
7,2023:08:01 12:24:39,252.1
8,2023:08:01 12:24:39,111.0
9,2023:08:01 12:24:39,61.2
10,2023:08:01 12:24:39,133.1
1,2023:08:01 12:39:39,190.5
2,2023:08:01 12:39:39,137.8
3,2023:08:01 12:39:39,61.7
4,2023:08:01 12:39:39,118.2
5,2023:08:01 12:39:39,76.6
6,2023:08:01 12:39:39,25.4
7,2023:08:01 12:39:39,78.6
8,2023:08:01 12:39:39,112.7
9,2023:08:01 12:39:39,123.2
10,2023:08:01 12:39:39,38.0
1,2023:08:01 12:54:39,51.1
2,2023:08:01 12:54:39,330.4
3,2023:08:01 12:54:39,124.5
4,2023:08:01 12:54:39,84.4
5,2023:08:01 12:54:39,100.0
6,2023:08:01 12:54:39,125.6
7,2023:08:01 12:54:39,117.8
8,2023:08:01 12:54:39,34.6
9,2023:08:01 12:54:39,140.9
10,2023:08:01 12:54:39,123.0
1,2023:08:01 13:09:39,141.8
2,2023:08:01 13:09:39,133.9
3,2023:08:01 13:09:39,103.5
4,2023:08:01 13:09:39,104.8
5,2023:08:01 13:09:39,70.9
6,2023:08:01 13:09:39,112.1
7,2023:08:01 13:09:39,146.1
8,2023:08:01 13:09:39,60.3
9,2023:08:01 13:09:39,430.3
10,2023:08:01 13:09:39,26.3
1,2023:08:01 13:24:39,121.7
2,2023:08:01 13:24:39,16.3
3,2023:08:01 13:24:39,85.6
4,2023:08:01 13:24:39,126.2
5,2023:08:01 13:24:39,16.6
6,2023:08:01 13:24:39,113.0
7,2023:08:01 13:24:39,113.7
8,2023:08:01 13:24:39,149.1
9,2023:08:01 13:24:39,233.0
10,2023:08:01 13:24:39,66.2
1,2023:08:01 13:39:39,80.6
2,2023:08:01 13:39:39,91.5
3,2023:08:01 13:39:39,73.7
4,2023:08:01 13:39:39,254.5
5,2023:08:01 13:39:39,77.5
6,2023:08:01 13:39:39,90.5
7,2023:08:01 13:39:39,97.9
8,2023:08:01 13:39:39,62.8
9,2023:08:01 13:39:39,143.6
10,2023:08:01 13:39:39,149.1
1,2023:08:01 13:54:39,96.2
2,2023:08:01 13:54:39,345.5
3,2023:08:01 13:54:39,100.4
4,2023:08:01 13:54:39,301.6
5,2023:08:01 13:54:39,192.8
6,2023:08:01 13:54:39,157.2
7,2023:08:01 13:54:39,58.3
8,2023:08:01 13:54:39,124.9
9,2023:08:01 13:54:39,75.9
10,2023:08:01 13:54:39,85.8
1,2023:08:01 14:09:39,79.7
2,2023:08:01 14:09:39,20.7
3,2023:08:01 14:09:39,142.8
4,2023:08:01 14:09:39,135.4
5,2023:08:01 14:09:39,138.8
6,2023:08:01 14:09:39,464.3
7,2023:08:01 14:09:39,67.0
8,2023:08:01 14:09:39,65.0
9,2023:08:01 14:09:39,66.9
10,2023:08:01 14:09:39,88.4
1,2023:08:01 14:24:39,119.0
2,2023:08:01 14:24:39,132.9
3,2023:08:01 14:24:39,122.9
4,2023:08:01 14:24:39,76.1
5,2023:08:01 14:24:39,110.2
6,2023:08:01 14:24:39,32.9
7,2023:08:01 14:24:39,24.2
8,2023:08:01 14:24:39,61.4
9,2023:08:01 14:24:39,69.5
10,2023:08:01 14:24:39,138.1
1,2023:08:01 14:39:39,32.5
2,2023:08:01 14:39:39,96.1
3,2023:08:01 14:39:39,76.2
4,2023:08:01 14:39:39,67.9
5,2023:08:01 14:39:39,146.8
6,2023:08:01 14:39:39,114.3
7,2023:08:01 14:39:39,80.6
8,2023:08:01 14:39:39,136.8
9,2023:08:01 14:39:39,64.8
10,2023:08:01 14:39:39,123.9
1,2023:08:01 14:54:39,131.9
2,2023:08:01 14:54:39,60.1
3,2023:08:01 14:54:39,148.9
4,2023:08:01 14:54:39,75.0
5,2023:08:01 14:54:39,82.1
6,2023:08:01 14:54:39,117.7
7,2023:08:01 14:54:39,9.6
8,2023:08:01 14:54:39,145.2
9,2023:08:01 14:54:39,63.4
10,2023:08:01 14:54:39,56.8
1,2023:08:01 15:09:39,121.4
2,2023:08:01 15:09:39,16.2
3,2023:08:01 15:09:39,137.4
4,2023:08:01 15:09:39,110.8
5,2023:08:01 15:09:39,65.7
6,2023:08:01 15:09:39,335.9
7,2023:08:01 15:09:39,348.6
8,2023:08:01 15:09:39,141.8
9,2023:08:01 15:09:39,59.1
10,2023:08:01 15:09:39,236.6
1,2023:08:01 15:24:39,110.5
2,2023:08:01 15:24:39,84.8
3,2023:08:01 15:24:39,103.6
4,2023:08:01 15:24:39,144.2
5,2023:08:01 15:24:39,58.0
6,2023:08:01 15:24:39,121.3
7,2023:08:01 15:24:39,141.9
8,2023:08:01 15:24:39,34.5
9,2023:08:01 15:24:39,121.0
10,2023:08:01 15:24:39,87.7
1,2023:08:01 15:39:39,100.5
2,2023:08:01 15:39:39,144.6
3,2023:08:01 15:39:39,295.1
4,2023:08:01 15:39:39,341.4
5,2023:08:01 15:39:39,113.8
6,2023:08:01 15:39:39,115.6
7,2023:08:01 15:39:39,450.5
8,2023:08:01 15:39:39,192.3
9,2023:08:01 15:39:39,26.0
10,2023:08:01 15:39:39,136.7
1,2023:08:01 15:54:39,119.3
2,2023:08:01 15:54:39,302.3
3,2023:08:01 15:54:39,90.9
4,2023:08:01 15:54:39,62.8
5,2023:08:01 15:54:39,72.9
6,2023:08:01 15:54:39,59.7
7,2023:08:01 15:54:39,85.5
8,2023:08:01 15:54:39,121.1
9,2023:08:01 15:54:39,105.2
10,2023:08:01 15:54:39,66.7
1,2023:08:01 16:09:39,98.4
2,2023:08:01 16:09:39,8.8
3,2023:08:01 16:09:39,130.7
4,2023:08:01 16:09:39,86.2
5,2023:08:01 16:09:39,55.7
6,2023:08:01 16:09:39,43.7
7,2023:08:01 16:09:39,103.8
8,2023:08:01 16:09:39,77.3
9,2023:08:01 16:09:39,148.2
10,2023:08:01 16:09:39,132.3
1,2023:08:01 16:24:39,89.3
2,2023:08:01 16:24:39,282.7
3,2023:08:01 16:24:39,65.5
4,2023:08:01 16:24:39,335.0
5,2023:08:01 16:24:39,309.3
6,2023:08:01 16:24:39,12.8
7,2023:08:01 16:24:39,84.1
8,2023:08:01 16:24:39,11.7
9,2023:08:01 16:24:39,123.1
10,2023:08:01 16:24:39,30.2
1,2023:08:01 16:39:39,82.6
2,2023:08:01 16:39:39,197.5
3,2023:08:01 16:39:39,11.7
4,2023:08:01 16:39:39,33.1
5,2023:08:01 16:39:39,107.9
6,2023:08:01 16:39:39,98.5
7,2023:08:01 16:39:39,117.1
8,2023:08:01 16:39:39,46.1
9,2023:08:01 16:39:39,303.6
10,2023:08:01 16:39:39,148.6
1,2023:08:01 16:54:39,92.1
2,2023:08:01 16:54:39,126.6
3,2023:08:01 16:54:39,130.9
4,2023:08:01 16:54:39,376.4
5,2023:08:01 16:54:39,35.1
6,2023:08:01 16:54:39,201.5
7,2023:08:01 16:54:39,102.9
8,2023:08:01 16:54:39,464.2
9,2023:08:01 16:54:39,134.4
10,2023:08:01 16:54:39,89.8
1,2023:08:01 17:09:39,101.3
2,2023:08:01 17:09:39,142.9
3,2023:08:01 17:09:39,91.2
4,2023:08:01 17:09:39,28.0
5,2023:08:01 17:09:39,334.2
6,2023:08:01 17:09:39,136.0
7,2023:08:01 17:09:39,101.2
8,2023:08:01 17:09:39,104.8
9,2023:08:01 17:09:39,89.9
10,2023:08:01 17:09:39,27.6
1,2023:08:01 17:24:39,261.3
2,2023:08:01 17:24:39,288.8
3,2023:08:01 17:24:39,78.3
4,2023:08:01 17:24:39,17.8
5,2023:08:01 17:24:39,59.2
6,2023:08:01 17:24:39,115.5
7,2023:08:01 17:24:39,293.7
8,2023:08:01 17:24:39,15.6
9,2023:08:01 17:24:39,59.2
10,2023:08:01 17:24:39,119.1
1,2023:08:01 17:39:39,71.7
2,2023:08:01 17:39:39,57.5
3,2023:08:01 17:39:39,512.5
4,2023:08:01 17:39:39,87.6
5,2023:08:01 17:39:39,131.2
6,2023:08:01 17:39:39,10.6
7,2023:08:01 17:39:39,66.2
8,2023:08:01 17:39:39,23.4
9,2023:08:01 17:39:39,75.9
10,2023:08:01 17:39:39,124.3
1,2023:08:01 17:54:39,13.1
2,2023:08:01 17:54:39,55.7
3,2023:08:01 17:54:39,117.2
4,2023:08:01 17:54:39,72.8
5,2023:08:01 17:54:39,57.7
6,2023:08:01 17:54:39,94.3
7,2023:08:01 17:54:39,60.5
8,2023:08:01 17:54:39,268.2
9,2023:08:01 17:54:39,148.3
10,2023:08:01 17:54:39,146.1
1,2023:08:01 18:09:39,105.3
2,2023:08:01 18:09:39,149.1
3,2023:08:01 18:09:39,99.6
4,2023:08:01 18:09:39,266.9
5,2023:08:01 18:09:39,19.5
6,2023:08:01 18:09:39,64.1
7,2023:08:01 18:09:39,97.7
8,2023:08:01 18:09:39,71.4
9,2023:08:01 18:09:39,45.7
10,2023:08:01 18:09:39,98.0
1,2023:08:01 18:24:39,141.3
2,2023:08:01 18:24:39,375.8
3,2023:08:01 18:24:39,69.4
4,2023:08:01 18:24:39,142.8
5,2023:08:01 18:24:39,6.2
6,2023:08:01 18:24:39,114.2
7,2023:08:01 18:24:39,65.2
8,2023:08:01 18:24:39,117.6
9,2023:08:01 18:24:39,148.3
10,2023:08:01 18:24:39,139.9
1,2023:08:01 18:39:39,61.5
2,2023:08:01 18:39:39,381.2
3,2023:08:01 18:39:39,221.4
4,2023:08:01 18:39:39,280.4
5,2023:08:01 18:39:39,65.4
6,2023:08:01 18:39:39,5.9
7,2023:08:01 18:39:39,122.8
8,2023:08:01 18:39:39,143.5
9,2023:08:01 18:39:39,100.7
10,2023:08:01 18:39:39,12.5
1,2023:08:01 18:54:39,542.6
2,2023:08:01 18:54:39,287.4
3,2023:08:01 18:54:39,138.1
4,2023:08:01 18:54:39,19.4
5,2023:08:01 18:54:39,95.3
6,2023:08:01 18:54:39,15.0
7,2023:08:01 18:54:39,106.5
8,2023:08:01 18:54:39,145.2
9,2023:08:01 18:54:39,193.7
10,2023:08:01 18:54:39,135.3
1,2023:08:01 19:09:39,29.7
2,2023:08:01 19:09:39,81.9
3,2023:08:01 19:09:39,106.1
4,2023:08:01 19:09:39,96.7
5,2023:08:01 19:09:39,126.8
6,2023:08:01 19:09:39,106.8
7,2023:08:01 19:09:39,150.2
8,2023:08:01 19:09:39,310.5
9,2023:08:01 19:09:39,231.3
10,2023:08:01 19:09:39,124.3
1,2023:08:01 19:24:39,94.8
2,2023:08:01 19:24:39,61.7
3,2023:08:01 19:24:39,127.4
4,2023:08:01 19:24:39,218.9
5,2023:08:01 19:24:39,118.9
6,2023:08:01 19:24:39,74.2
7,2023:08:01 19:24:39,75.7
8,2023:08:01 19:24:39,140.1
9,2023:08:01 19:24:39,250.9
10,2023:08:01 19:24:39,143.0
1,2023:08:01 19:39:39,88.4
2,2023:08:01 19:39:39,62.0
3,2023:08:01 19:39:39,112.4
4,2023:08:01 19:39:39,238.5
5,2023:08:01 19:39:39,342.8
6,2023:08:01 19:39:39,128.7
7,2023:08:01 19:39:39,115.1
8,2023:08:01 19:39:39,335.3
9,2023:08:01 19:39:39,12.6
10,2023:08:01 19:39:39,109.2
1,2023:08:01 19:54:39,121.3
2,2023:08:01 19:54:39,121.1
3,2023:08:01 19:54:39,81.3
4,2023:08:01 19:54:39,14.6
5,2023:08:01 19:54:39,112.3
6,2023:08:01 19:54:39,72.7
7,2023:08:01 19:54:39,28.3
8,2023:08:01 19:54:39,48.6
9,2023:08:01 19:54:39,291.3
10,2023:08:01 19:54:39,52.8
1,2023:08:01 20:09:39,82.7
2,2023:08:01 20:09:39,119.2
3,2023:08:01 20:09:39,128.9
4,2023:08:01 20:09:39,98.1
5,2023:08:01 20:09:39,96.3
6,2023:08:01 20:09:39,72.0
7,2023:08:01 20:09:39,108.9
8,2023:08:01 20:09:39,90.1
9,2023:08:01 20:09:39,69.6
10,2023:08:01 20:09:39,172.5
1,2023:08:01 20:24:39,140.2
2,2023:08:01 20:24:39,327.2
3,2023:08:01 20:24:39,191.5
4,2023:08:01 20:24:39,142.1
5,2023:08:01 20:24:39,106.5
6,2023:08:01 20:24:39,108.2
7,2023:08:01 20:24:39,73.8
8,2023:08:01 20:24:39,27.6
9,2023:08:01 20:24:39,11.8
10,2023:08:01 20:24:39,105.1
1,2023:08:01 20:39:39,143.4
2,2023:08:01 20:39:39,228.8
3,2023:08:01 20:39:39,220.1
4,2023:08:01 20:39:39,80.5
5,2023:08:01 20:39:39,29.0
6,2023:08:01 20:39:39,115.9
7,2023:08:01 20:39:39,97.9
8,2023:08:01 20:39:39,64.9
9,2023:08:01 20:39:39,83.4
10,2023:08:01 20:39:39,81.1
1,2023:08:01 20:54:39,19.1
2,2023:08:01 20:54:39,86.3
3,2023:08:01 20:54:39,69.4
4,2023:08:01 20:54:39,77.7
5,2023:08:01 20:54:39,67.1
6,2023:08:01 20:54:39,87.7
7,2023:08:01 20:54:39,102.2
8,2023:08:01 20:54:39,88.1
9,2023:08:01 20:54:39,397.7
10,2023:08:01 20:54:39,109.8
1,2023:08:01 21:09:39,64.6
2,2023:08:01 21:09:39,138.0
3,2023:08:01 21:09:39,129.0
4,2023:08:01 21:09:39,129.6
5,2023:08:01 21:09:39,60.8
6,2023:08:01 21:09:39,287.5
7,2023:08:01 21:09:39,124.1
8,2023:08:01 21:09:39,209.1
9,2023:08:01 21:09:39,79.2
10,2023:08:01 21:09:39,29.5
1,2023:08:01 21:24:39,58.2
2,2023:08:01 21:24:39,67.4
3,2023:08:01 21:24:39,124.6
4,2023:08:01 21:24:39,188.0
5,2023:08:01 21:24:39,135.2
6,2023:08:01 21:24:39,117.8
7,2023:08:01 21:24:39,112.4
8,2023:08:01 21:24:39,131.0
9,2023:08:01 21:24:39,341.7
10,2023:08:01 21:24:39,139.9
1,2023:08:01 21:39:39,55.5
2,2023:08:01 21:39:39,144.4
3,2023:08:01 21:39:39,129.8
4,2023:08:01 21:39:39,73.6
5,2023:08:01 21:39:39,298.7
6,2023:08:01 21:39:39,391.7
7,2023:08:01 21:39:39,77.9
8,2023:08:01 21:39:39,113.2
9,2023:08:01 21:39:39,122.1
10,2023:08:01 21:39:39,127.9
1,2023:08:01 21:54:39,71.8
2,2023:08:01 21:54:39,90.1
3,2023:08:01 21:54:39,104.4
4,2023:08:01 21:54:39,189.7
5,2023:08:01 21:54:39,33.1
6,2023:08:01 21:54:39,166.2
7,2023:08:01 21:54:39,112.6
8,2023:08:01 21:54:39,262.0
9,2023:08:01 21:54:39,317.9
10,2023:08:01 21:54:39,481.2
1,2023:08:01 22:09:39,147.7
2,2023:08:01 22:09:39,97.8
3,2023:08:01 22:09:39,98.7
4,2023:08:01 22:09:39,131.8
5,2023:08:01 22:09:39,64.1
6,2023:08:01 22:09:39,86.9
7,2023:08:01 22:09:39,327.0
8,2023:08:01 22:09:39,67.5
9,2023:08:01 22:09:39,71.1
10,2023:08:01 22:09:39,129.7
1,2023:08:01 22:24:39,111.5
2,2023:08:01 22:24:39,92.7
3,2023:08:01 22:24:39,505.6
4,2023:08:01 22:24:39,84.2
5,2023:08:01 22:24:39,128.9
6,2023:08:01 22:24:39,289.0
7,2023:08:01 22:24:39,78.5
8,2023:08:01 22:24:39,125.8
9,2023:08:01 22:24:39,106.1
10,2023:08:01 22:24:39,74.4
1,2023:08:01 22:39:39,134.0
2,2023:08:01 22:39:39,91.4
3,2023:08:01 22:39:39,282.7
4,2023:08:01 22:39:39,106.3
5,2023:08:01 22:39:39,131.2
6,2023:08:01 22:39:39,106.1
7,2023:08:01 22:39:39,18.6
8,2023:08:01 22:39:39,226.9
9,2023:08:01 22:39:39,130.7
10,2023:08:01 22:39:39,176.3
1,2023:08:01 22:54:39,71.1
2,2023:08:01 22:54:39,20.7
3,2023:08:01 22:54:39,123.5
4,2023:08:01 22:54:39,75.5
5,2023:08:01 22:54:39,249.5
6,2023:08:01 22:54:39,100.1
7,2023:08:01 22:54:39,103.2
8,2023:08:01 22:54:39,113.2
9,2023:08:01 22:54:39,87.7
10,2023:08:01 22:54:39,79.6
1,2023:08:01 23:09:39,126.7
2,2023:08:01 23:09:39,74.3
3,2023:08:01 23:09:39,120.9
4,2023:08:01 23:09:39,148.1
5,2023:08:01 23:09:39,112.5
6,2023:08:01 23:09:39,149.0
7,2023:08:01 23:09:39,110.7
8,2023:08:01 23:09:39,106.4
9,2023:08:01 23:09:39,112.3
10,2023:08:01 23:09:39,118.8
1,2023:08:01 23:24:39,125.4
2,2023:08:01 23:24:39,242.1
3,2023:08:01 23:24:39,101.6
4,2023:08:01 23:24:39,148.0
5,2023:08:01 23:24:39,89.2
6,2023:08:01 23:24:39,149.5
7,2023:08:01 23:24:39,135.3
8,2023:08:01 23:24:39,138.1
9,2023:08:01 23:24:39,95.4
10,2023:08:01 23:24:39,83.8
1,2023:08:01 23:39:39,16.8
2,2023:08:01 23:39:39,223.4
3,2023:08:01 23:39:39,150.5
4,2023:08:01 23:39:39,134.8
5,2023:08:01 23:39:39,67.1
6,2023:08:01 23:39:39,78.5
7,2023:08:01 23:39:39,34.1
8,2023:08:01 23:39:39,146.3
9,2023:08:01 23:39:39,109.4
10,2023:08:01 23:39:39,67.8
1,2023:08:01 23:54:39,52.4
2,2023:08:01 23:54:39,74.1
3,2023:08:01 23:54:39,17.3
4,2023:08:01 23:54:39,135.6
5,2023:08:01 23:54:39,72.1
6,2023:08:01 23:54:39,127.0
7,2023:08:01 23:54:39,143.4
8,2023:08:01 23:54:39,29.4
9,2023:08:01 23:54:39,65.3
10,2023:08:01 23:54:39,300.5
1,2023:08:02 00:09:39,70.6
2,2023:08:02 00:09:39,74.6
3,2023:08:02 00:09:39,106.5
4,2023:08:02 00:09:39,143.7
5,2023:08:02 00:09:39,65.1
6,2023:08:02 00:09:39,134.1
7,2023:08:02 00:09:39,65.4
8,2023:08:02 00:09:39,231.2
9,2023:08:02 00:09:39,62.9
10,2023:08:02 00:09:39,5.3
1,2023:08:02 00:24:39,59.7
2,2023:08:02 00:24:39,63.6
3,2023:08:02 00:24:39,32.3
4,2023:08:02 00:24:39,139.0
5,2023:08:02 00:24:39,140.4
6,2023:08:02 00:24:39,129.5
7,2023:08:02 00:24:39,12.7
8,2023:08:02 00:24:39,86.3
9,2023:08:02 00:24:39,65.4
10,2023:08:02 00:24:39,127.3
1,2023:08:02 00:39:39,142.3
2,2023:08:02 00:39:39,123.8
3,2023:08:02 00:39:39,56.4
4,2023:08:02 00:39:39,127.6
5,2023:08:02 00:39:39,274.2
6,2023:08:02 00:39:39,100.1
7,2023:08:02 00:39:39,72.9
8,2023:08:02 00:39:39,121.6
9,2023:08:02 00:39:39,59.8
10,2023:08:02 00:39:39,86.7
1,2023:08:02 00:54:39,131.2
2,2023:08:02 00:54:39,254.7
3,2023:08:02 00:54:39,14.1
4,2023:08:02 00:54:39,284.7
5,2023:08:02 00:54:39,67.5
6,2023:08:02 00:54:39,320.5
7,2023:08:02 00:54:39,107.9
8,2023:08:02 00:54:39,92.4
9,2023:08:02 00:54:39,68.9
10,2023:08:02 00:54:39,69.5
